pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Day Name,WEEK NAME,Day of Week,Month Name
21108,9256,thai_ckn_l,1,04-Jun-15,20:03:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
21961,9642,thai_ckn_l,1,11-Jun-15,13:34:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
22898,10070,thai_ckn_l,1,18-Jun-15,14:46:28,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
23782,10457,thai_ckn_l,1,25-Jun-15,12:22:42,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
23790,10460,thai_ckn_l,1,25-Jun-15,12:44:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
23830,10475,thai_ckn_l,1,25-Jun-15,15:16:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
23854,10488,thai_ckn_l,1,25-Jun-15,17:50:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
23861,10491,thai_ckn_l,1,25-Jun-15,18:27:02,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,June
24778,10900,thai_ckn_l,1,02-Jul-15,16:29:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
24790,10905,thai_ckn_l,1,02-Jul-15,17:03:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
25777,11344,thai_ckn_l,1,09-Jul-15,11:37:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
25818,11359,thai_ckn_l,1,09-Jul-15,13:09:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
25860,11379,thai_ckn_l,1,09-Jul-15,17:31:13,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
25870,11384,thai_ckn_l,1,09-Jul-15,18:19:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
25895,11394,thai_ckn_l,1,09-Jul-15,20:17:39,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
26727,11768,thai_ckn_l,1,16-Jul-15,13:06:03,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
26769,11787,thai_ckn_l,1,16-Jul-15,16:45:54,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
26797,11798,thai_ckn_l,1,16-Jul-15,18:36:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
26806,11801,thai_ckn_l,1,16-Jul-15,19:48:21,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
26833,11811,thai_ckn_l,1,16-Jul-15,22:24:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
27661,12182,thai_ckn_l,1,23-Jul-15,11:35:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
27678,12191,thai_ckn_l,1,23-Jul-15,12:50:04,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
27735,12214,thai_ckn_l,1,23-Jul-15,16:27:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
27737,12215,thai_ckn_l,1,23-Jul-15,16:28:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
27772,12235,thai_ckn_l,1,23-Jul-15,19:46:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
28641,12615,thai_ckn_l,1,30-Jul-15,13:14:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
28679,12631,thai_ckn_l,1,30-Jul-15,16:19:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
28707,12644,thai_ckn_l,1,30-Jul-15,18:09:28,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,July
29529,13047,thai_ckn_l,1,06-Aug-15,13:20:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
29596,13077,thai_ckn_l,1,06-Aug-15,18:10:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
30473,13460,thai_ckn_l,1,13-Aug-15,11:56:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
30488,13467,thai_ckn_l,1,13-Aug-15,12:49:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
30500,13473,thai_ckn_l,1,13-Aug-15,13:23:13,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
30506,13475,thai_ckn_l,1,13-Aug-15,13:27:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
30545,13485,thai_ckn_l,1,13-Aug-15,15:33:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
30561,13491,thai_ckn_l,1,13-Aug-15,16:48:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
31491,13904,thai_ckn_l,1,20-Aug-15,13:52:49,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
31521,13913,thai_ckn_l,1,20-Aug-15,16:43:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
31564,13935,thai_ckn_l,1,20-Aug-15,20:10:12,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
32384,14304,thai_ckn_l,1,27-Aug-15,12:58:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
32411,14323,thai_ckn_l,1,27-Aug-15,17:13:06,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
32417,14325,thai_ckn_l,1,27-Aug-15,17:25:37,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,August
33224,14687,thai_ckn_l,1,03-Sep-15,12:07:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
33309,14725,thai_ckn_l,1,03-Sep-15,18:21:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
34206,15097,thai_ckn_l,1,10-Sep-15,11:50:16,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
34327,15148,thai_ckn_l,1,10-Sep-15,19:57:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
35217,15549,thai_ckn_l,1,17-Sep-15,14:49:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
35261,15569,thai_ckn_l,1,17-Sep-15,17:27:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
35283,15579,thai_ckn_l,1,17-Sep-15,18:31:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
35294,15583,thai_ckn_l,1,17-Sep-15,19:20:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,September
36794,16238,thai_ckn_l,1,01-Oct-15,12:19:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
36831,16248,thai_ckn_l,1,01-Oct-15,13:03:40,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
36960,16309,thai_ckn_l,1,01-Oct-15,20:15:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
36964,16312,thai_ckn_l,1,01-Oct-15,20:48:51,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37620,16613,thai_ckn_l,1,08-Oct-15,11:23:39,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37621,16614,thai_ckn_l,1,08-Oct-15,11:28:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37653,16624,thai_ckn_l,1,08-Oct-15,12:47:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37655,16625,thai_ckn_l,1,08-Oct-15,13:25:04,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37673,16633,thai_ckn_l,1,08-Oct-15,14:47:30,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37686,16639,thai_ckn_l,1,08-Oct-15,16:11:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37716,16652,thai_ckn_l,1,08-Oct-15,19:22:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
37719,16653,thai_ckn_l,1,08-Oct-15,19:29:44,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38437,16951,thai_ckn_l,1,15-Oct-15,12:26:09,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38442,16954,thai_ckn_l,1,15-Oct-15,12:35:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38452,16959,thai_ckn_l,1,15-Oct-15,13:00:35,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38506,16976,thai_ckn_l,1,15-Oct-15,13:56:41,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38541,16988,thai_ckn_l,1,15-Oct-15,16:17:52,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38578,17006,thai_ckn_l,1,15-Oct-15,17:48:43,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38593,17013,thai_ckn_l,1,15-Oct-15,18:11:25,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
38603,17017,thai_ckn_l,1,15-Oct-15,18:23:01,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
39369,17337,thai_ckn_l,1,22-Oct-15,12:28:57,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
39456,17372,thai_ckn_l,1,22-Oct-15,18:57:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
39471,17380,thai_ckn_l,1,22-Oct-15,20:54:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
39485,17386,thai_ckn_l,1,22-Oct-15,22:06:14,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
40154,17700,thai_ckn_l,1,29-Oct-15,13:18:58,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
40168,17707,thai_ckn_l,1,29-Oct-15,13:55:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
40175,17710,thai_ckn_l,1,29-Oct-15,14:19:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
40223,17733,thai_ckn_l,1,29-Oct-15,18:36:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
40236,17740,thai_ckn_l,1,29-Oct-15,20:19:54,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
40246,17744,thai_ckn_l,1,29-Oct-15,21:43:54,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,October
41101,18107,thai_ckn_l,1,05-Nov-15,13:23:10,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
41177,18137,thai_ckn_l,1,05-Nov-15,20:24:27,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
41184,18140,thai_ckn_l,1,05-Nov-15,20:29:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
42078,18513,thai_ckn_l,1,12-Nov-15,13:24:59,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
42123,18529,thai_ckn_l,1,12-Nov-15,16:34:21,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
42165,18544,thai_ckn_l,1,12-Nov-15,18:56:27,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
43054,18924,thai_ckn_l,1,19-Nov-15,17:57:18,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
43062,18927,thai_ckn_l,1,19-Nov-15,18:14:29,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
43072,18931,thai_ckn_l,1,19-Nov-15,18:30:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
43957,19320,thai_ckn_l,1,26-Nov-15,13:40:32,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
43966,19324,thai_ckn_l,1,26-Nov-15,14:45:11,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
43975,19327,thai_ckn_l,1,26-Nov-15,14:58:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
44036,19352,thai_ckn_l,1,26-Nov-15,17:48:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
44056,19360,thai_ckn_l,1,26-Nov-15,18:41:05,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
44061,19362,thai_ckn_l,1,26-Nov-15,18:43:47,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
44072,19366,thai_ckn_l,1,26-Nov-15,18:48:14,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,November
45037,19794,thai_ckn_l,1,03-Dec-15,12:05:45,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
45080,19816,thai_ckn_l,1,03-Dec-15,16:08:39,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
45092,19821,thai_ckn_l,1,03-Dec-15,17:08:23,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
45127,19836,thai_ckn_l,1,03-Dec-15,19:27:53,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
46052,20218,thai_ckn_l,1,10-Dec-15,12:46:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
46087,20233,thai_ckn_l,1,10-Dec-15,14:23:43,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
46104,20243,thai_ckn_l,1,10-Dec-15,17:00:03,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
46117,20251,thai_ckn_l,1,10-Dec-15,17:51:08,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
46122,20253,thai_ckn_l,1,10-Dec-15,18:22:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
46135,20260,thai_ckn_l,1,10-Dec-15,20:16:26,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47012,20660,thai_ckn_l,1,17-Dec-15,14:42:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47041,20675,thai_ckn_l,1,17-Dec-15,18:04:07,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47070,20686,thai_ckn_l,1,17-Dec-15,19:53:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47077,20691,thai_ckn_l,1,17-Dec-15,20:53:22,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47892,21052,thai_ckn_l,1,24-Dec-15,11:18:13,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47906,21058,thai_ckn_l,1,24-Dec-15,12:07:50,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47957,21076,thai_ckn_l,1,24-Dec-15,16:24:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
47998,21097,thai_ckn_l,1,24-Dec-15,20:33:56,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
48564,21325,thai_ckn_l,1,31-Dec-15,18:37:20,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Thursday,THU,4,December
340,143,thai_ckn_l,1,03-Jan-15,13:41:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,January
375,156,thai_ckn_l,1,03-Jan-15,15:42:19,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,January
408,172,thai_ckn_l,1,03-Jan-15,17:29:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,January
420,177,thai_ckn_l,1,03-Jan-15,17:54:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,January
439,186,thai_ckn_l,1,03-Jan-15,19:36:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,January
1335,592,thai_ckn_l,1,10-Jan-15,17:41:55,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,January
1367,608,thai_ckn_l,1,10-Jan-15,19:36:33,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,SAT,6,January
